-0.9996469713	9.059324E-4
-0.9981403799	0.0021077788
-0.995431812	0.003308867
-0.991523929	0.004506124
-0.986421365	0.0056979816
-0.980130251	0.0068829832
-0.9726581621	0.0080596949
-0.9640140982	0.009226697
-0.9542084739	0.0103825823
-0.9432531037	0.011525958
-0.9311611875	0.0126554458
-0.9179472951	0.0137696851
-0.9036273479	0.0148673331
-0.8882186004	0.015947067
-0.8717396189	0.0170075863
-0.854210259	0.0180476126
-0.8356516425	0.019065893
-0.8160861309	0.0200612005
-0.7955372992	0.021032336
-0.774029907	0.0219781289
-0.751589869	0.02289744
-0.728244224	0.023789161
-0.704021101	0.0246522188
-0.678949688	0.0254855722
-0.6530601932	0.026288217
-0.626383812	0.027059187
-0.5989526868	0.027797553
-0.57079987	0.028502425
-0.5419592846	0.0291729539
-0.51246568	0.029808331
-0.4823545944	0.0304077923
-0.451662309	0.0309706142
-0.420425806	0.0314961188
-0.388682722	0.0319836731
-0.3564713059	0.0324326896
-0.32383037	0.0328426271
-0.2907992431	0.0332129919
-0.257417726	0.0335433376
-0.2237260407	0.0338332662
-0.1897647829	0.0340824284
-0.1555748733	0.0342905239
-0.1211975082	0.034457302
-0.0866741094	0.034582562
-0.0520462751	0.0346661521
-0.0173557291	0.034707972
0.0173557291	0.03470797249
0.052046275	0.0346661521
0.086674109	0.0345825617
0.121197508	0.034457302
0.1555748733	0.034290524
0.1897647829	0.0340824284
0.2237260407	0.0338332662
0.257417726	0.0335433376
0.2907992431	0.0332129919
0.32383037	0.0328426271
0.3564713059	0.03243269
0.388682722	0.0319836731
0.4204258056	0.0314961188
0.451662309	0.0309706142
0.4823545944	0.030407792
0.5124656801	0.0298083315
0.5419592846	0.0291729539
0.5707998704	0.028502425
0.5989526868	0.0277975533
0.6263838118	0.027059187
0.6530601932	0.026288217
0.678949688	0.025485572
0.7040211012	0.024652219
0.7282442239	0.02378916145
0.751589869	0.02289744
0.774029907	0.021978129
0.7955372992	0.021032336
0.8160861309	0.0200612005
0.8356516425	0.019065893
0.8542102591	0.0180476126
0.8717396189	0.017007586
0.8882186004	0.015947067
0.9036273479	0.0148673331
0.9179472951	0.0137696851
0.9311611875	0.0126554458
0.9432531037	0.0115259579
0.9542084739	0.0103825823
0.9640140982	0.00922669696
0.9726581621	0.0080596949
0.9801302514	0.0068829832
0.9864213651	0.0056979816
0.9915239288	0.0045061236
0.9954318121	0.0033088672
0.9981403799	0.002107779
0.9996469713	9.059324E-4
